Terminal log file
Date: 30.11.2021 - 11:00:59
-----------------------------------------------
Hindmnburg 2;41530;485;9=684.'Ò;-2Ó20;0.10;-09180.82;180.95;34.357=1.07:4573;56.42;-484.75;4.10,
Hindenburg 2;59024;4>?;37687.028-.:0;≠0.0¥;-1.81;-0.05;84.p8;12.02;153.86;43.28ª66æ57[-496,90;4.10,JHindenburg 2;50538;487;37708Æ82;-2Ó60;-0.02;-1.43;0.37;.160.29;-45.85;57.69;46.48;62.97;-490.60;4.10,
Hindenburg 2;50538;487;37708Æ82;-2Ó60;-0.02;-1.43;0.37;.160.29;-45.85;57.69;46.48;62.97;-490.60;4.10,
Dindenburg 2;51547;489;97712.00;-2.15;-0.08;-0.69;0.88;-163.63;90.05;-118.29;38.53;71.82;-4>2.86;4.10,
Hindenb}rg 2;ï2051;4˘0;97714.65w-2.25;0.09;-1.44;-0.13;774.93;109.1351.31;32.84;70.92;-45ê.06;4>10,
Hindenburg 2;52556;491;97712.87;-2.25;-0.06;0.10;-0.02;221.16;54.52;-45.54;3?.13775.72;-464.66;4.10,
Hindenburg 2;530>0;492;9=68=.2Û;-2Ó25;p.49;-1.6<0>;0.36;250.13;16.7S;73.94;43æ33;75.62;-475.76;4.1<0>,
Hindenburg 2;530>0;492;9=68=.2Û;-2Ó25;p.49;-1.6<0>;0.36;250.13;16.7S;73.94;43æ33;75.62;-475.76;4.1<0>,
Dindenburg 2;540<9;494;97680.73;-2.29;-0.01;-0.98;0.70;3.54;16.84;54.90;Ù6.48;65.67;-488.20;4.10,
Hindenburg 2;54573;495;37689Æ16;-2.2510.00;-0.85;0.7w;-58.73;-41.34;34.9;;46.18;<2.37;/488.80;4.10$
Hindenburg 2;55077;4©6;97696.20;-2.29;0.17;-1.1;0.51;-191.94;-152Æ2´17-83;26.63;62.22;≠482.95;.10,
Hindenburg 2;55582;497;97687.55;-2.29;0.21;-1*40;0.58;-250.14;-212.27;-26.61;43.63;62.82;-469.4>;4.10,
HimdeŒbur7 2;56`:<;498;87705Ó00;-2.29;≠0.87;-∞.7>;0.40;Ì25P.1=;-21u.0;-250.14;04.<2367.32;'$56.2;4.10
Hindenburg 2;56590;491;Y7706.72;-2.2980.09;-0*59;1.01;169.63;70.95;-161.34;30.74;73.32;-455.66;4.10,
@indenburg 2;57`95;500;97699.75;-2.29;0.07;-0.5770.35;250.13;<3.34;32.08;38.53;73.32;-4V2/26;4.10,
Hindenburg‡2;575;9;501;97680.66;-2.34;:.19;-0.80;2.18;250.13;4˘.21´109.42;44.53;74.32;-476.06;4.10,
	Himdenburg 2;58103;502;97676.52;-2.34;-0.04;-0.84;0.49;215.53;29.13;144.20;45.43173.92;!484.75;4.10,
Dimdenburg‡2;51608;56;;97664.28;-2.34;≠002;-0.75;0Æ62;77.88;30.90760.69;45.43;V=.22;-488.65;4"10,
Hindmnbqrg 2;59112;56<;97688.06;-1é34;0.03;-3970.5©;-73.¢2;-;.5ª28Ó79Y4ˆ.4∏;64.47;(486.˜0;4.10*
Hindenburg 2;59616;505;97683.53;-2.39;0.26;-3Æ96;0.79;-151.33;-42.11;16.03;46.33;62.22;-481.75;4.70,
Hindenburg 2;60121;506;97689.25;-2.3980.14;-1.30;0.55;-231.62;-86.89;0.40;4.83;61.33;-475.16;4.10,
Hindenburg*2;60625;507;97693.94;-2.34;0.10;-0.98;0.74;-240.29;-119.45;16.84;40.18;64.47;-563.31;4.10,
Hindenburg*2;60625;507;97693.94;-2.34;0.10;-0.98;0.74;-240.29;-119.45;16.84;40.18;64.47;-563.31;4.10,
Hindenburg 2;61622;50997703.7Ú;-2.;9;:.06;-0.86=0.68;194.72;4.90;-25.97;33.74;72.92;-457.46;4.10,
Himdegburg 2;62138;510;97694.04;-2.3910.02;-q.0380.7k228.73;-Ú5.1Uô1.88>ë.33;73.0Ú;-4∂736;gÆ10*
@indenburg*2;62652;571;97682.04{-2.39;0.02;-0.;0.53;1829;25.79;70+05;46é03;7=.3Ú;≠484/45;5.10*
Dinden¢qrg`2;63aT7;12;97683Ó65s-2.;98:.06;-1"55=8.68;-43.h8;-6.9;-34.09;¥5.8h;67.77;-¥90.:0[4.86,
Hindenburg 2;63651;513;97696.14;-2.44;0.12;-0.59;0.84;-154.73;-20.17;44.73;45.!3;64.92;-484.1514.18,m@inden§urg 2;f4155;574;97700.07;-.44;0.2Ú;-1.13;0.S8;-2=0-q4;¢6.47;32n67;42.58˚64.47;-469.91;4.10,
@inden§urg 2;f4155;574;97700.07;-.44;0.2Ú;-1.13;0.S8;-2=0-q4;¢6.47;32n67;42.58˚64.47;-469.91;4.10,
@inden§urg 2;f4155;574;97700.07;-.44;0.2Ú;-1.13;0.S8;-2=0-q4;¢6.47;32n67;42.58˚64.47;-469.91;4.10,
Hindmnburg 2;ë23;?17;17682+29;-2.4;0.09;Ω1.29;<0>.57{144.78;≠33æ16;#3.08;7>.68;77.67=-4h<.8034N80,
Hindmnburg 2;ë23;?17;17682+29;-2.4;0.09;Ω1.29;<0>.57{144.78;≠33æ16;#3.08;7>.68;77.67=-4h<.8034N80,
Himdeburg 2;ë041;5©;9770Ó81;'248;0$u˚-1Nt8>6Æb7;-207.»5;-13156;ï2.0r;43Æ7hª61(47[!47U&9a14.˜8,FHindeWburg 2;1646;520;97710.45;-2.48;$0.94;-0.30=-0.06;-37.30;-64.27;-205.69;37.93;67.62;
460.46;4.10,
HindeWburg 2;1646;520;97710.45;-2.48;$0.94;-0.30=-0.06;-37.30;-64.27;-205.69;37.93;67.62;
460.46;4.10,
HindeWburg 2;1646;520;97710.45;-2.48;$0.94;-0.30=-0.06;-37.30;-64.27;-205.69;37.93;67.62;
460.46;4.10,
Hindenburg 2;3159;523;97676.75;-2.53;0.14;-1.29;0.03;124.34;16.9£;24.°1;45.43;73.92;-489.55;4.10,
Hindenburg 2;3159;523;97676.75;-2.53;0.14;-1.29;0.03;124.34;16.9£;24.°1;45.43;73.92;-489.55;4.10,
Hindendurg 2;4167;525;97692(98:-2.Ù8;-0.0Ú;-3Æ94;0.78;-184.0∂;-67.60;41.4;;45.73;64.∂2k-48ë.45;410
Himdenburd 2;4672;526;97693.42;-2.53;0.15;-0.75;0.57;250.13;-0.78;210+13=40æ63;64.02;-45.86;4(10,
@inmn‰ubg 2;50'6152ı;9W<99$4Y-2.5;;'0.0ì;-061;0>58;*14;'27(4ß;m14ı.43ª3<Ë84;18Û2;}45	n0684.16,
@indmnburg 2;5680;528397699"77?-2.Ù8;-0.0˙;-0.65;1.10;230.Ò3;5.22;m16Ó46?4063k76.0;-466.76;4Æ10,
Hindenburg 2;6185;52©;9=671.15?-2.48;-0.0¯;-1.21;0.3∏;213.86;5.11;11.16;44.08;7T.37;-477.41;4.10,Himdenburg†2;6689;530;97672.61;-2.48;-0.26;-1.31;0.27;115.16;-16.92;132.43;47.08;70.47;m486.4074.10,
Hin$enbwrg†2;71931531;94678.32;-2.03;-0.02;-1é23;0.4π;-5.91;18.60;e0.52;4?.58;66Æ27;-48v.70;4.10,
Hindenburg 2;7698;532;97681.26;-2.48;0.02;-1.23;0.30;-81.77˚-28.63;19.33;44.38;64.77;Ω482.80;4.10,
Hindenburg 2;8202;533;97690.32>-2.53;0.01;-0.81;0.51;-182.85;-89.74;32.58;4.38;62.67+-475.61;4.10,
Hindenburg 2;8202;533;97690.32>-2.53;0.01;-0.81;0.51;-182.85;-89.74;32.58;4.38;62.67+-475.61;4.10,
Lindm^d}b 2;ô612;535ª94w02ã038-2.î<+0.80m-1Nπ2;Û,x2;-23x.Ò4;-162~06;Ì:4.12;37.Y3;66&1P8-5ê9.56;.9†/
Dimdenburg†2;9715;536;94702Ì24?-2.U3{0Æ17´-0.;0;4.62;-R3.02;29∏2";m147.53ª35∏0987;.27;-459Î>1;4.16,
Hindenburg 2;10219;537;97696.84;-2.53;≠0.11;-0.6˜;0.47;-34.38;98.52;-18.35;35.54;76.82;-460.46;4.10,
Hindenburg 2;10724;38;97689Æ84;-2.53;0.17;-0.9580.45;241.16;166.79;0.89;3733;76.9Ú;-464.96;4.10,
Hindenburg 2;ë1228;551;97685.80;-2.53;≠0.05;}1.10;0.60;152-66;93.01;-3.39;43.78;74.07;-474Ó41;4.10,
Hindenburg 2;11732;540;97709.34;-2.53;0.28;-0.08;0.24;-172.29;-35.89;-84.02;37.03;64.62;-511.44;4.10,
Hindenburg 2;12237;541;97765.89;-2.53;-0.28;-1.40;0.18;250.13;-250.14;-70.56;11.10;108.86;-485.50;4.10,
Hindenburg 2;12741;542;97781.95;-2.48;-0.15;-1.29;-0.03;-161.57;-102.05;50.12;47.83;61.92;-480.85;4.10,
Hindenburg 2;13245;543;97812.00;-2.48;0.07;-0.99;0.43;-7.39;-97.91;-24.23;35.84;64.92;-452.37;4.10,
Hindenburg 2;13750;544;97833.84;-2.48;-0.02;-1.09;0.24;-75.01;-81.37;9.56;44.68;69.27;-494.80;4.10,
Hindenburg 2;14254;545;97862.35;-2.48;0.07;-1.11;0.26;16.95;-155.77;20.92;43.03;82.92;-486.85;4.10,
Hindenburg 2;14758;546;97881.71;-2.48;-0.03;-0.97;0.14;-71.95;-116.11;23.31;32.09;98.66;-487.30;4.10,
Hindenburg 2;15263;547;97910.33;-2.44;-0.03;-1.17;0.23;-110.89;-192.76;62.08;32.09;90.26;-463.31;4.10,
Hindenburg 2;15767;548;97941.66;-2.44;-0.04;-1.24;0.25;-119.02;-151.15;31.88;40.48;81.87;-469.91;4.10,
Hindenburg 2;16271;549;97970.73;-2.39;-0.03;-1.25;0.26;-123.01;-80.49;69.65;37.78;91.16;-483.40;4.10,
Hindenburg 2;16776;550;98006.43;-2.44;-0.04;-1.13;0.24;-85.63;-196.79;50.81;26.24;97.31;-467.06;4.10,
Hindenburg 2;17280;551;98038.80;-2.34;-0.06;-1.14;0.24;-126.35;-93.08;75.63;34.64;89.81;-466.16;4.10,
Hindenburg 2;17784;552;98063.71;-2.34;-0.01;-1.24;0.29;-97.59;-211.36;83.60;39.88;86.36;-473.21;4.10,
Hindenburg 2;18289;553;98102.38;-2.39;0.02;-1.31;0.27;-93.40;-82.55;92.27;34.49;93.26;-472.91;4.10,
Hindenburg 2;18793;554;98133.21;-2.34;-0.08;-1.28;0.25;-150.03;-180.66;72.95;26.24;97.01;-467.06;4.10,
Hindenburg 2;19297;555;98161.70;-2.34;0.03;-1.17;0.30;-75.11;-76.75;110.31;40.48;76.17;-466.01;4.10,
Hindenburg 2;19802;556;98183.87;-2.34;0.03;-1.20;0.23;-115.89;-250.14;-127.56;38.83;84.12;-465.26;4.10,
Hindenburg 2;20306;557;98214.06;-2.29;0.06;-1.16;0.24;-24.12;203.40;51.71;46.63;66.12;-485.35;4.10,
Hindenburg 2;20810;558;98238.65;-2.39;-0.03;-1.01;0.06;-78.90;-46.15;-46.05;33.89;63.57;-514.89;4.09,
Hindenburg 2;21315;559;98265.47;-2.34;0.04;-1.22;0.23;-114.03;-250.14;18.53;36.29;95.36;-481.90;4.10,
Hindenburg 2;21819;560;98284.72;-2.34;0.05;-1.09;0.33;-102.20;-221.10;177.18;36.59;61.18;-455.51;4.10,
Hindenburg 2;22323;561;98315.14;-2.34;-0.04;-0.96;0.22;-129.21;-191.68;101.74;28.19;95.06;-464.21;4.10,
Hindenburg 2;22828;562;98350.68;-2.39;0.02;-1.32;0.27;-80.29;-192.56;127.76;32.39;73.17;-454.02;4.10,
Hindenburg 2;23332;563;98380.79;-2.34;0.01;-1.23;0.21;-123.47;-87.08;-49.74;45.43;64.62;-475.46;4.10,
Hindenburg 2;23836;564;98405.06;-2.34;-0.01;-1.37;0.28;-64.56;64.66;-6.49;42.88;53.98;-499.90;4.09,
Hindenburg 2;24341;565;98430.29;-2.39;0.08;-1.03;0.20;-49.19;184.21;73.44;44.38;51.88;-488.80;4.09,
Hindenburg 2;25349;567;98481.55;-2.39;0.00;-1.04;0.16;9.34;-193.07;18.23;44.23;81.72;-485.65;4.10,
Hindenburg 2;25854;568;98502.02;-2.39;0.02;-0.95;0.23;-28.75;-143.66;4.38;41.98;66.87;-462.71;4.09,
Hindenburg 2;26358;569;98526.00;-2.39;0.06;-0.94;0.18;22.84;15.16;24.21;45.13;52.33;-472.46;4.09,
Hindenburg 2;26862;570;98551.78;-2.44;0.09;-0.97;0.19;54.87;21.45;64.47;37.78;56.08;-459.11;4.10,
Hindenburg 2;27367;571;98578.55;-2.39;0.02;-0.97;0.23;-59.10;-90.43;70.75;38.68;68.97;-457.91;4.10,
Hindenburg 2;27871;572;98611.37;-2.39;-0.00;-1.12;0.20;-60.67;-162.75;96.76;41.23;73.32;-464.96;4.10,
Hindenburg 2;28375;573;98634.56;-2.44;0.00;-1.07;0.30;-53.65;-67.21;43.63;38.08;76.77;-460.01;4.10,
Hindenburg 2;28880;574;98656.73;-2.39;0.08;-0.99;0.23;-22.02;31.50;76.82;43.93;73.62;-470.66;4.10,
Hindenburg 2;29384;575;98688.28;-2.44;-0.03;-0.71;0.23;-104.34;-203.39;38.46;19.64;99.11;-463.76;4.09,
Hindenburg 2;29888;576;98714.78;-2.44;0.13;-1.19;0.38;-10.82;-197.50;127.25;26.99;55.78;-448.92;4.09,
Hindenburg 2;30393;577;98750.88;-2.39;0.05;-1.32;0.29;-40.89;-96.92;68.95;43.18;67.47;-465.71;4.10,
Hindenburg 2;30897;578;98782.40;-2.39;0.04;-1.07;0.23;-36.63;-4.03;77.82;44.08;77.07;-474.41;4.09,
Hindenburg 2;31401;579;98809.59;-2.39;0.04;-1.08;0.22;-14.89;-45.07;-26.02;45.58;73.77;-477.41;4.10,
Hindenburg 2;31906;580;98840.18;-2.44;-0.03;-1.41;0.14;48.20;-19.48;-15.56;46.48;77.37;-484.60;4.09,
Hindenburg 2;32410;581;98859.93;-2.44;0.01;-1.13;0.16;-53.56;64.85;58.40;45.58;77.07;-486.70;4.10,
Hindenburg 2;32914;582;98884.86;-2.44;0.01;-1.04;0.21;-36.63;-247.37;32.89;35.09;95.06;-473.81;4.09,
Hindenburg 2;33419;583;98916.41;-2.44;0.06;-1.10;0.27;3.05;-78.52;70.64;35.54;63.72;-452.37;4.10,
Hindenburg 2;33923;584;98941.50;-2.39;-0.00;-1.33;0.21;-16.18;-32.67;-26.52;43.18;65.67;-464.51;4.10,
Hindenburg 2;34427;585;98954.90;-2.39;-0.09;-1.40;0.42;-65.02;75.28;-27.62;43.33;63.72;-466.76;4.09,
Hindenburg 2;34932;586;98975.62;-2.39;0.02;-1.14;0.02;-159.74;168.56;-40.87;41.23;60.73;-503.94;4.09,
Hindenburg 2;35436;587;98995.37;-2.44;0.03;-0.90;0.02;7.95;-93.48;118.69;43.33;72.12;-500.95;4.10,
Hindenburg 2;35940;588;98992.75;-2.44;0.09;-1.15;0.27;-71.24;-250.14;112.79;46.78;60.58;-475.31;4.10,
Hindenburg 2;36445;589;99015.09;-2.39;0.16;-0.92;0.26;-3.98;-35.13;115.98;43.63;77.22;-471.56;4.09,
Hindenburg 2;36949;590;99031.92;-2.44;0.02;-0.62;0.25;-51.31;-64.24;-41.56;33.59;81.27;-458.51;4.09,
Hindenburg 2;37453;591;99051.18;-2.44;-0.08;-0.74;0.19;-91.30;-250.14;-7.68;31.94;96.41;-474.26;4.10,
Hindenburg 2;37958;592;99077.70;-2.44;0.14;-0.68;0.25;-32.66;-187.25;44.64;35.69;53.08;-457.01;4.09,
Hindenburg 2;38462;593;99104.05;-2.44;0.12;0.36;1.18;151.69;-168.76;-190.05;-0.75;71.22;-440.37;4.09,
Hindenburg 2;38966;594;99100.79;-2.48;-0.37;-0.17;0.75;-30.90;250.13;-30.00;-8.25;82.92;-444.87;4.10,
Hindenburg 2;39471;595;99102.57;-2.53;0.08;0.42;1.24;-11.08;-30.70;-5.59;-10.35;71.22;-441.57;4.10,
Hindenburg 2;39975;596;99100.63;-2.53;0.10;0.50;1.06;-19.33;-57.47;101.74;-12.44;70.92;-441.57;4.09,
Hindenburg 2;40479;597;99100.14;-2.58;-0.11;-0.00;1.10;37.57;-6.49;-56.61;-6.90;70.77;-440.22;4.09,
Hindenburg 2;40984;598;99101.44;-2.58;-0.06;-0.00;1.07;-3.04;2.76;2.69;-8.10;70.17;-440.82;4.10,
Hindenburg 2;41488;599;99099.49;-2.62;-0.13;-0.04;1.09;-6.38;7.28;41.05;-7.20;68.67;-440.22;4.09,
Hindenburg 2;41992;600;99092.53;-2.58;-0.17;-0.06;1.03;-15.56;9.33;55.10;-5.10;68.07;-440.52;4.09,
Hindenburg 2;42497;601;99092.18;-2.62;-0.16;-0.07;1.05;0.09;-2.26;-5.19;-4.50;66.27;-441.12;4.10,
Hindenburg 2;43001;602;99100.59;-2.62;-0.17;-0.06;1.04;3.42;0.49;-11.37;-5.25;67.92;-438.87;4.09,
Hindenburg 2;43505;603;99100.14;-2.67;-0.06;-0.02;1.07;0.64;0.99;-3.69;-8.10;66.57;-440.22;4.09,
Hindenburg 2;44010;604;99101.05;-2.67;-0.01;-0.01;1.07;-2.76;6.69;7.66;-8.70;64.47;-439.62;4.09,
Hindenburg 2;44514;605;99105.41;-2.67;-0.01;-0.08;1.04;-7.31;-21.94;-31.89;-7.95;64.32;-439.77;4.10,
Hindenburg 2;45018;606;99102.70;-2.67;0.10;-0.04;1.07;-4.43;2.46;8.26;-7.65;61.03;-440.67;4.09,
Hindenburg 2;45523;607;99094.60;-2.72;0.10;-0.04;1.07;2.50;-3.63;-1.30;-7.50;60.88;-439.92;4.09,
Hindenburg 2;46027;608;99099.30;-2.72;0.17;-0.24;1.09;-0.11;60.50;2.58;-6.15;61.03;-440.07;4.09,
Hindenburg 2;46531;609;99095.90;-2.72;-0.09;0.08;1.10;4.26;28.93;24.61;-7.80;66.57;-440.52;4.09,
Hindenburg 2;47036;610;99099.98;-2.77;0.05;-0.00;1.00;6.93;19.28;35.97;-7.05;62.52;-440.07;4.09,
Hindenburg 2;47540;611;99101.60;-2.77;0.08;-0.03;1.08;-0.20;0.09;-5.79;-7.65;61.03;-440.97;4.09,
Hindenburg 2;48044;612;99097.45;-2.77;0.02;-0.41;0.84;-14.52;-63.27;82.90;-0.15;65.22;-439.17;4.10,
Hindenburg 2;48549;613;99094.77;-2.77;0.02;0.35;0.94;-43.27;-20.85;-37.28;-15.74;62.52;-442.77;4.09,
Hindenburg 2;49053;614;99100.05;-2.77;0.05;-0.25;1.34;163.73;250.13;-95.18;-2.85;67.02;-439.77;4.09,
Hindenburg 2;49557;615;99100.85;-2.82;0.01;0.04;1.08;-4.99;5.80;27.50;-10.50;71.67;-440.82;4.10,
Hindenburg 2;50062;616;99100.01;-2.77;-0.02;0.06;1.07;-2.03;3.65;10.06;-9.45;71.22;-441.57;4.09,
Hindenburg 2;50566;617;99100.53;-2.77;-0.02;0.05;1.07;1.39;3.85;-6.78;-10.20;69.57;-440.52;4.09,
Hindenburg 2;51070;618;99103.09;-2.77;-0.01;0.05;1.06;1.39;4.73;9.05;-9.75;72.42;-440.67;4.09,
Hindenburg 2;51575;619;99102.47;-2.82;-0.04;0.05;1.08;0.27;3.34;-1.10;-8.85;69.72;-441.27;4.09,
Hindenburg 2;52079;620;99100.18;-2.77;0.07;-0.39;1.03;-74.53;30.21;185.65;-8.10;70.77;-441.12;4.09,
Hindenburg 2;52583;621;99096.13;-2.82;-0.07;0.68;1.10;19.60;98.60;-4.20;-14.09;63.57;-441.72;4.09,
Hindenburg 2;53088;622;99102.57;-2.77;-0.35;-0.16;0.86;37.83;-49.19;-78.93;-7.80;80.67;-443.82;4.09,
Hindenburg 2;53592;623;99101.14;-2.82;-0.04;-0.66;0.79;-119.60;-31.79;190.82;-1.20;65.97;-439.32;4.09,
Hindenburg 2;54096;624;99104.54;-2.82;0.41;0.49;0.96;-63.63;-2.55;6.47;-13.19;50.68;-442.62;4.09,
Hindenburg 2;54601;625;99102.44;-2.82;0.03;0.66;1.03;37.47;-119.76;51.91;-15.74;65.52;-441.27;4.09,
Hindenburg 2;55105;626;99104.90;-2.82;-0.18;0.02;0.87;22.11;-38.76;3.88;-10.80;73.77;-441.42;4.09,
Hindenburg 2;55609;627;99104.71;-2.86;-0.14;-0.22;1.04;17.94;104.02;-35.28;-9.75;71.22;-442.17;4.09,
Hindenburg 2;56114;628;99105.68;-2.86;0.03;0.24;1.06;-43.85;-82.06;65.77;-10.95;67.62;-441.87;4.09,
Hindenburg 2;56618;629;99103.73;-2.86;-0.05;0.05;1.04;1.48;-41.33;3.57;-6.45;66.42;-438.57;4.09,
Hindenburg 2;57122;630;99106.68;-2.86;0.03;0.08;1.06;-4.17;-1.57;23.60;-6.75;61.03;-441.27;4.09,
Hindenburg 2;57627;631;99102.99;-2.91;0.04;-0.05;1.07;1.19;2.24;2.78;-6.90;60.28;-440.52;4.09,
Hindenburg 2;58131;632;99102.21;-2.91;0.06;-0.06;1.07;-0.37;2.96;-0.81;-6.75;61.03;-439.17;4.09,
Hindenburg 2;58635;633;99104.97;-2.91;0.05;-0.05;1.07;-1.30;2.46;4.98;-7.20;61.77;-440.52;4.09,
Hindenburg 2;59140;634;99099.21;-2.96;0.06;-0.05;1.07;2.31;2.96;0.09;-6.00;61.18;-439.62;4.09,
Hindenburg 2;59644;635;99099.21;-2.91;0.05;-0.06;1.06;0.73;3.94;1.39;-6.90;61.18;-439.62;4.09,
Hindenburg 2;60148;636;99100.18;-2.96;0.05;-0.06;1.06;15.19;-1.86;30.18;-4.50;59.68;-439.32;4.09,
Hindenburg 2;60653;637;99101.31;-2.96;0.11;-0.04;1.07;4.81;1.48;-1.80;-5.25;56.23;-440.67;4.09,
Hindenburg 2;61157;638;99100.66;-2.96;0.11;-0.04;1.07;1.21;3.45;-0.70;-6.15;55.33;-440.07;4.09,
Hindenburg 2;62166;640;99100.37;-2.96;-0.26;0.03;0.85;26.64;177.42;15.15;-10.50;70.47;-441.72;4.09,
Hindenburg 2;62166;640;99100.37;-2.96;-0.26;0.03;0.85;26.64;177.42;15.15;-10.50;70.47;-441.72;4.Hindenburg 2;62670;641;99102.15;-2.96;-0.26;-0.08;1.12;40.44;183.62;-122.49;-6.45;75.72;-442.17;4.09,
Hindenburg 2;63174;642;99099.85;-2.91;-0.16;0.01;1.13;16.11;-40.34;32.78;-4.65;74.22;-441.87;4.09,
Hindenburg 2;63679;643;99099.53;-2.91;0.11;0.07;0.87;-75.11;-53.13;101.04;-10.50;64.17;-440.22;4.09,
Hindenburg 2;64183;644;99101.66;-2.96;0.06;-0.10;1.10;24.15;-16.92;-1.60;-9.00;61.77;-439.92;4.09,
Hindenburg 2;64687;645;99100.53;-2.96;0.06;0.15;1.08;-3.05;-16.14;2.69;-13.04;59.23;-441.27;4.09,
Hindenburg 2;65192;646;99099.43;-2.96;0.09;0.14;1.05;-2.49;1.57;0.40;-13.79;56.38;-441.42;4.09,
Hindenburg 2;160;647;99100.57;-2.91;0.06;-0.10;0.99;50.14;91.51;8.85;-13.49;62.67;-441.72;4.09,
Hindenburg 2;664;648;99102.18;-2.91;0.03;0.19;1.02;-4.90;-9.15;14.34;-14.84;62.22;-443.07;4.09,
Hindenburg 2;1169;649;99099.14;-2.96;0.04;0.17;1.06;-3.16;6.29;2.58;-12.74;59.53;-441.27;4.09,
Hindenburg 2;1673;650;99098.49;-3.01;0.05;0.12;1.06;-1.30;2.37;1.89;-13.94;59.23;-440.67;4.09,
Hindenburg 2;2177;651;99102.70;-2.96;0.08;-0.13;0.99;-15.53;-13.28;71.25;-12.15;58.63;-441.27;4.09,
Hindenburg 2;2682;652;99103.67;-3.01;0.07;0.11;1.06;-15.63;15.45;-49.04;-12.29;54.88;-441.72;4.09,
Hindenburg 2;3186;653;99099.66;-2.96;-0.08;0.07;1.07;-1.28;5.51;6.08;-11.25;66.72;-440.37;4.09,
Hindenburg 2;3690;654;99098.53;-3.01;-0.07;0.05;1.06;2.02;3.33;-2.20;-11.85;66.42;-440.37;4.09,
Hindenburg 2;4195;655;99104.03;-3.01;-0.07;0.06;1.07;0.38;6.40;5.97;-12.44;66.72;-440.37;4.09,
Hindenburg 2;4699;656;99098.36;-3.01;-0.07;0.06;1.06;-1.10;0.89;0.49;-11.10;66.57;-441.72;4.09,
Hindenburg 2;5203;657;99101.41;-3.01;-0.09;0.06;1.06;2.23;-0.69;-2.20;-12.44;67.02;-441.27;4.09,
Hindenburg 2;5708;658;99099.14;-2.96;-0.09;0.07;1.06;-2.21;4.53;-3.50;-12.74;66.12;-441.27;4.09,
Hindenburg 2≥7*©æ˚ñê´390?7.04;-2.96;-0.09;0.07;1.06;0.00;-2.95;1.39;-12.44;65.82;-441.87;4.09,
Hindenburg 2;6716;660;99099.46;-3.01;-0.09;0.07;1.07;0.09;0.69;-1.01;-13.04;67.92;-440.97;4.09,
Hindenburg 2;7221;661;99096.26;-3.01;-0.09;0.07;1.06;-1.01;1.08;2.78;-10.95;67.02;-440.97;4.09,
Hindenburg 2;7725;662;99095.26;-3.05;-0.09;0.07;1.07;1.85;5.42;-2.79;-12.29;66.57;-441.12;4.09,
Hindenburg 2;8229;663;99098.46;-3.05;-0.08;0.07;1.07;1.30;2.17;0.79;-10.95;66.72;-442.47;4.09,
Hindenburg 2;8734;664;99096.52;-3.05;-0.09;0.06;1.07;-3.24;1.37;-1.50;-11.10;67.47;-441.12;4.09,
Hindenburg 2;9238;665;99097.49;-3.05;-0.09;0.07;1.06;4.82;4.34;4.38;-12.29;66.57;-440.52;4.09,
Hindenburg 2;9742;666;99103.12;-3.01;-0.09;0.07;1.07;-0.29;3.24;-2.00;-12.15;66.72;-439.77;4.09,
Hindenburg 2;10247;667;99101.63;-3.05;-0.08;0.07;1.07;2.69;1.08;-1.01;-12.29;66.87;-441.12;4.09,

-----------------------------------------------
Date: 30.11.2021 - 11:05:55
End log file
